Entrez Gene IDs	RSCE_10_BC2CTUACXX_AGTTCC_L006_R1.bam	RSCE_12_BC2CTUACXX_TGACCA_L005_R1.bam	RSCE_14_BC2CTUACXX_GTCCGC_L003_R1.bam	RSCE_16_BC2CTUACXX_AGTTCC_L004_R1.bam	RSCE_18_BC2CTUACXX_CAGATC_L003_R1.bam	RSCE_20_BC2CTUACXX_GTGAAA_L005_R1.bam	RSCE_2_BC2CTUACXX_CGATGT_L007_R1.bam	RSCE_4_BC2CTUACXX_TGACCA_L006_R1.bam	RSCE_6_BC2CTUACXX_CTTGTA_L005_R1.bam	RSCE_8_BC2CTUACXX_CCGTCC_L007_R1.bam
100302153	0	0	0	0	0	0	0	0	0	0
100302155	0	1	0	0	0	1	0	0	1	2
100302156	0	0	0	0	0	0	0	0	0	0
100302157	0	0	8	3	0	0	0	0	0	0
100302158	0	0	0	0	0	0	0	0	0	0
100302159	0	0	0	0	0	0	0	0	0	0
100302160	0	0	0	0	0	0	0	0	0	0
100302161	6	2	0	2	1	0	1	2	4	3
100302162	32	24	17	11	79	47	15	20	47	10
100302163	0	1	2	0	1	0	0	0	0	1
100302164	0	0	0	0	0	0	0	0	0	0
100302165	0	0	0	0	0	0	0	0	0	0
100302166	1	0	0	0	2	2	1	2	0	1
100302167	1	0	0	2	5	0	1	0	0	0
100302168	0	0	0	0	0	0	0	0	0	0
100302169	0	0	0	0	0	0	0	0	0	0
100302170	2	1	0	2	0	3	1	3	3	5
100302171	0	0	0	0	0	0	0	0	0	0
100302172	0	0	0	0	0	0	0	0	0	0
100302174	0	1	0	0	0	1	0	0	0	0
100302175	1	1	0	1	1	3	3	0	5	3
100302176	0	0	0	1	0	0	0	0	0	0
100302177	0	0	0	0	0	0	0	0	0	0
100302178	0	0	0	0	0	0	0	0	0	0
100302179	0	0	0	0	0	0	0	0	0	0
100302181	0	0	0	0	0	0	1	1	0	0
100302182	0	0	0	0	0	0	0	0	0	0
100302183	0	0	0	0	0	0	0	0	0	0
100302184	0	0	0	0	0	0	0	0	0	0
100302185	27	27	1	2	3	5	16	12	79	69
100302186	0	0	0	0	0	0	0	0	0	0
100302187	0	0	0	0	0	0	0	0	0	0
100302188	0	0	0	1	0	0	0	0	0	0
100302190	0	0	0	0	0	1	1	0	0	0
100302191	0	0	0	0	0	0	0	0	0	0
100302192	0	0	0	0	0	0	0	0	0	0
100302193	0	0	0	2	0	1	1	1	0	0
100302195	0	0	0	0	0	0	0	0	0	0
100302196	0	0	0	0	0	0	0	0	0	0
100302197	0	0	0	0	0	0	0	0	0	0
100302198	0	0	0	0	0	0	0	0	0	0
100302200	0	0	1	1	1	0	0	0	2	0
100302201	0	0	0	0	0	0	0	0	0	0
100302202	0	0	0	0	0	0	0	0	0	0
100302203	0	0	0	0	2	0	0	0	0	0
100302204	0	0	0	0	0	0	0	0	0	0
100302205	0	0	0	0	0	0	0	0	0	0
100302208	0	0	0	0	0	0	0	0	0	0
100302209	0	0	9	4	0	0	2	1	0	0
100302210	0	0	0	0	0	0	0	0	0	0
100302211	0	0	0	0	0	0	0	0	0	0
100302212	0	0	0	0	0	0	0	0	0	0
100302213	0	0	0	0	0	0	0	0	0	0
100302214	0	0	0	0	0	0	0	0	0	0
100302217	0	0	0	0	0	0	0	0	0	0
100302218	0	0	0	0	0	0	0	0	0	0
100302219	0	0	0	0	0	0	0	0	0	0
100302220	0	0	0	1	0	0	0	0	0	0
100302222	0	0	0	0	0	0	0	0	0	0
100302223	0	0	0	0	0	0	0	0	0	0
100302224	0	0	0	0	0	0	0	0	0	0
100302225	0	0	0	0	0	0	0	0	0	0
100302226	0	0	0	0	0	0	0	0	0	0
100302227	0	0	0	0	0	0	0	0	0	0
100302228	0	0	0	0	0	0	0	0	0	0
100302229	0	0	0	0	0	0	0	0	0	0
100302232	0	0	0	0	0	0	0	0	0	0
100302233	0	0	0	0	0	0	0	0	0	0
100302234	0	0	0	0	0	0	0	0	0	0
100302235	0	0	0	0	0	0	0	0	0	0
100302236	0	0	0	0	0	0	0	0	0	0
100302237	1	0	0	1	1	1	1	1	3	0
100302238	0	0	0	0	0	0	0	0	0	0
100302239	0	0	0	0	0	0	0	0	0	0
100302240	39	28	28	51	97	90	39	28	52	50
100302242	0	1	0	0	0	0	0	0	0	0
100302246	0	0	0	0	0	2	0	0	0	0
100302250	0	0	2	3	0	0	1	0	0	0
100302251	0	0	0	0	0	0	0	0	0	0
100302254	0	0	0	0	0	0	1	4	0	6
100302255	0	0	0	0	0	0	0	0	0	0
100302256	1	0	1	0	1	0	0	0	0	2
100302257	0	0	0	1	0	0	0	0	0	0
100302258	0	0	0	0	0	0	0	0	0	1
100302259	0	0	0	0	0	0	0	0	0	0
100302260	0	0	0	0	0	0	0	0	0	0
100302261	0	1	0	0	0	2	0	0	0	1
100302263	0	2	4	2	2	4	5	1	1	1
100302265	0	0	0	0	0	0	0	0	0	0
100302266	0	0	0	0	0	0	0	0	0	0
100302267	0	0	0	0	0	0	0	0	0	0
100302268	0	0	0	0	0	0	0	0	0	0
100302270	0	0	0	0	1	0	0	0	0	0
100302273	1	0	3	6	3	3	6	3	2	2
100302274	0	0	1	0	0	0	2	1	1	0
100302275	1	2	1	0	1	0	1	0	1	0
100302276	1	0	0	0	1	0	0	0	0	1
100302277	0	0	0	0	0	0	0	0	0	0
100302278	0	0	0	0	2	0	0	0	0	0
100302279	0	1	0	0	0	0	0	0	0	0
100302280	0	0	0	0	0	0	0	0	0	0
100302281	0	0	0	0	0	0	0	0	0	1
100302282	0	0	0	0	0	0	0	0	0	0
100302283	0	0	0	0	0	0	0	0	0	0
100302284	0	1	0	0	2	1	0	0	0	0
100302285	370	390	176	258	301	349	344	286	349	385
100302286	1	0	0	0	0	0	0	0	0	0
100302287	0	0	0	0	0	0	0	0	0	0
100302288	0	0	0	0	0	0	0	0	0	0
100302289	0	0	0	0	0	0	0	0	0	0
100302290	28	35	10	10	7	5	9	4	7	7
100302401	58	38	9	21	54	56	11	8	27	14
100302526	0	0	0	0	0	0	0	0	0	0
100302640	1	2	2	0	3	4	0	0	10	6
100302650	7	13	1	4	17	15	4	5	10	15
100302652	2	0	0	0	0	0	0	0	0	0
100302691	3	2	2	4	0	0	0	1	1	5
100302692	64	45	36	76	60	79	58	48	111	100
100302736	0	0	0	0	0	0	0	0	0	0
100302738	0	0	0	0	0	0	0	0	0	0
100302739	0	1	0	1	0	5	3	5	4	2
100302740	0	1	0	1	1	1	0	1	2	0
100302741	0	0	0	0	0	0	0	0	2	1
100302742	0	1	0	0	0	1	0	0	0	0
100302743	132	59	1	3	38	32	61	64	86	219
100302746	0	0	0	0	0	0	1	0	0	0
100303453	0	0	0	0	1	1	0	0	0	0
100303728	18	18	13	3	15	23	16	10	11	11
100303749	0	0	0	0	0	0	0	0	0	0
100303755	79	69	27	44	130	140	49	67	120	107
100306951	143	143	31	48	278	292	218	216	241	242
100306975	5	3	3	5	16	11	4	3	7	4
100309464	0	0	0	0	0	0	0	0	0	0
100310782	0	0	0	0	0	0	0	0	0	0
100310812	0	0	0	0	0	0	0	0	0	0
100312957	17	4	6	12	77	74	8	7	11	12
100313769	2	1	0	0	0	1	1	1	0	1
100313770	0	1	1	1	2	1	0	0	0	0
100313771	0	0	0	0	0	0	0	0	0	0
100313772	0	0	0	0	0	0	0	0	0	0
100313773	0	0	0	0	0	0	0	0	0	0
100313774	0	0	0	0	0	0	0	0	0	0
100313777	0	0	0	0	0	0	0	0	0	0
100313778	0	0	0	0	0	0	0	0	0	0
100313779	0	0	0	0	0	0	0	0	0	0
100313780	1	0	0	1	0	1	1	1	1	0
100313781	0	0	0	0	0	0	0	0	0	0
100313805	0	0	0	0	0	0	0	0	0	0
100313806	0	0	0	0	0	0	0	0	0	0
100313822	0	0	0	0	0	0	0	0	0	0
100313824	15	11	4	8	1	3	18	16	18	6
100313829	0	0	0	0	0	0	0	0	0	0
100313830	0	0	0	0	0	0	0	0	0	0
100313835	0	0	0	0	0	2	1	0	0	0
100313837	0	0	0	1	0	0	0	2	0	1
100313838	0	0	0	0	0	0	0	0	0	0
100313839	0	0	0	0	0	0	0	0	0	0
100313840	0	0	0	0	0	0	0	0	0	0
100313841	0	0	0	0	0	0	0	0	0	0
100313842	0	0	0	0	0	0	1	0	0	0
100313843	0	0	0	0	1	1	2	0	0	0
100313884	0	0	0	0	0	0	0	0	0	0
100313886	5	0	1	0	2	1	4	0	2	0
100313887	0	0	0	0	0	0	0	0	0	0
100313892	2	1	0	0	0	0	0	0	0	0
100313895	0	0	0	0	0	0	0	0	0	0
100313896	0	0	0	0	1	0	0	0	0	0
100313903	0	0	0	0	0	0	0	0	0	0
100313914	0	0	0	1	0	0	0	0	0	0
100313921	1	0	0	3	0	0	3	3	1	0
100313923	0	0	0	0	0	0	0	0	0	0
100313938	0	0	0	0	0	0	0	0	0	0
100316868	1	1	6	7	6	4	4	5	0	0
100316904	9	10	2	4	1	2	2	1	7	5
100322895	0	0	0	2	2	1	0	0	0	0
100329108	586	544	157	226	211	204	408	311	400	446
100329109	70	62	84	112	17	15	87	91	78	59
100335030	14	18	15	15	38	36	29	30	17	12
100337591	2	1	0	0	1	0	0	0	0	1
100337616	0	0	0	0	0	0	0	1	0	0
100379132	0	0	0	0	0	0	0	0	0	0
100379141	0	1	1	0	0	1	1	0	1	0
100379220	0	0	0	0	0	0	0	0	0	0
100379224	10	7	28	43	58	52	15	12	101	116
100379249	0	1	0	0	0	4	1	1	2	1
100379250	0	0	0	0	0	0	0	0	0	0
100379295	0	1	0	2	1	1	0	1	1	0
100379661	0	0	4	5	7	4	1	1	0	1
100381270	795	636	1136	1603	652	641	1025	1046	392	437
100422737	0	0	1	0	1	0	1	6	0	0
100422821	0	0	2	1	0	0	0	0	0	0
100422822	0	1	0	0	1	0	1	0	0	1
100422823	0	0	0	0	0	0	0	0	0	0
100422824	1	1	0	1	0	2	3	4	1	1
100422825	0	0	0	0	0	0	0	0	0	0
100422826	0	0	0	0	0	0	0	0	0	0
100422827	0	0	0	0	0	0	0	1	0	0
100422828	0	0	0	0	0	0	0	0	0	0
100422829	0	0	0	0	0	0	0	0	0	0
100422831	0	0	0	0	0	0	0	0	0	0
100422832	0	1	2	2	7	7	0	3	2	1
100422833	0	1	0	0	1	0	0	0	0	0
100422834	0	0	0	0	0	0	0	0	0	0
100422835	0	0	0	0	0	0	1	0	0	0
100422836	0	0	0	0	0	0	0	0	0	0
100422837	0	0	2	7	0	0	1	1	0	0
100422839	0	0	0	0	0	0	0	0	0	0
100422840	0	0	0	0	0	0	0	0	0	0
100422841	0	0	2	2	3	5	2	1	2	0
100422842	0	0	0	0	0	0	0	0	0	0
100422843	0	0	0	0	0	0	0	0	0	0
100422844	0	0	0	0	2	0	0	0	0	0
100422845	0	0	0	0	0	0	0	0	0	0
100422846	0	0	1	0	2	4	0	2	3	2
100422847	0	0	0	0	0	0	0	0	0	0
100422848	0	0	0	0	0	0	0	0	0	0
100422849	0	0	0	0	0	0	0	0	0	0
100422850	0	0	1	2	0	0	2	3	2	1
100422851	0	0	0	0	0	0	0	0	0	0
100422853	0	0	0	0	0	0	0	0	0	0
100422854	0	0	1	0	0	0	1	0	0	0
100422855	0	0	0	0	0	0	0	0	0	0
100422856	0	0	0	0	0	0	0	0	0	0
100422857	0	0	0	0	0	0	0	0	0	0
100422858	0	0	0	0	1	0	0	0	0	1
100422859	4	0	0	2	1	1	2	0	0	2
100422860	11	6	5	6	8	4	8	6	12	6
100422861	0	0	0	0	0	0	0	0	0	0
100422862	0	0	0	0	1	0	2	0	1	0
100422863	0	0	0	0	0	0	0	0	0	0
100422864	3	1	3	2	2	4	4	1	4	3
100422865	0	0	0	0	0	0	0	0	0	0
100422866	0	0	0	0	3	0	0	0	0	0
100422867	0	0	0	0	0	0	0	0	0	0
100422868	0	0	0	0	0	0	0	0	0	0
100422869	0	0	0	0	0	0	0	0	0	0
100422870	0	0	0	0	0	0	0	1	0	0
100422871	0	0	0	0	0	0	0	0	0	0
100422872	5	8	1	1	4	5	8	5	4	7
100422873	0	0	0	0	0	0	0	0	0	0
100422874	0	0	0	0	0	0	0	0	0	0
100422875	8	3	1	3	2	2	6	1	2	6
100422876	0	0	0	0	0	0	0	0	0	0
100422877	0	0	0	0	0	0	0	0	0	0
100422878	1	0	0	0	0	0	0	0	0	0
100422879	2	0	0	1	4	1	1	1	1	1
100422880	1	1	0	0	1	1	0	0	1	1
100422881	0	0	0	0	0	0	0	0	0	0
100422882	0	0	0	0	0	0	0	0	0	0
100422883	0	0	0	0	0	1	0	0	0	0
100422884	2	0	0	2	0	0	0	1	0	1
100422885	445	337	163	213	332	333	298	305	347	373
100422886	0	0	0	0	0	0	0	0	0	0
100422887	0	0	0	0	0	0	0	0	0	0
100422888	0	0	0	0	0	0	0	0	0	0
100422889	0	0	0	0	0	0	0	0	0	0
100422890	0	0	0	0	0	0	0	0	0	0
100422891	0	0	0	0	0	0	0	0	0	0
100422892	0	0	0	0	0	0	0	0	0	0
100422893	0	0	0	0	0	0	0	0	0	0
100422894	4	5	1	3	0	2	0	0	2	1
100422895	0	0	0	0	0	0	0	0	0	0
100422896	1	0	0	0	0	0	1	1	0	1
100422897	0	0	0	0	0	0	0	0	0	0
100422898	0	0	0	0	0	0	0	0	0	0
100422899	0	0	0	0	4	0	1	2	0	0
100422900	1	0	0	0	0	0	0	0	0	0
100422901	0	0	0	0	0	0	0	0	0	0
100422902	0	0	0	0	0	0	0	0	0	0
100422903	0	0	0	0	0	0	0	0	0	0
100422904	4	1	18	26	12	14	10	14	4	3
100422905	0	0	0	0	0	0	0	0	0	0
100422906	0	0	0	0	0	0	0	0	0	0
100422907	0	0	0	0	0	0	0	0	0	0
100422908	0	0	0	0	0	0	0	2	0	0
100422909	0	0	0	0	1	1	0	0	0	0
100422910	0	0	0	0	0	0	0	0	0	0
100422911	0	0	0	0	1	0	0	1	0	0
100422912	0	0	0	0	0	0	0	0	1	0
100422913	0	0	1	1	2	1	0	1	0	0
100422914	0	0	0	0	0	0	0	0	0	0
100422915	0	0	0	1	0	0	0	0	0	0
100422916	0	0	0	0	0	0	0	0	0	0
100422917	0	0	0	0	0	0	0	0	0	0
100422918	0	0	0	0	0	0	2	5	0	0
100422919	0	0	0	0	0	0	0	0	0	0
100422923	0	0	0	0	0	0	0	0	0	0
100422924	0	0	0	0	0	0	0	0	0	0
100422925	0	0	0	0	0	0	0	0	0	0
100422926	0	0	0	0	0	0	0	1	0	1
100422927	0	0	0	0	0	0	0	0	0	0
100422928	0	0	0	0	0	0	0	0	1	0
100422929	0	0	0	0	0	0	0	0	0	0
100422930	0	0	0	0	0	0	0	0	0	0
100422931	0	0	0	1	0	0	0	1	0	0
100422932	0	0	0	0	0	0	0	0	0	0
100422933	0	0	0	0	0	0	0	0	0	0
100422934	7	5	4	7	3	3	7	5	4	5
100422935	0	0	0	0	0	0	0	0	0	0
100422936	29	10	4	5	7	6	12	17	14	13
100422937	0	0	0	0	0	0	0	0	0	0
100422938	0	0	3	4	0	0	0	0	0	0
100422939	0	0	0	0	0	0	0	0	0	1
100422940	0	0	0	0	0	0	0	0	0	0
100422941	0	0	0	0	0	0	0	0	0	0
100422942	0	0	0	0	0	0	0	0	1	0
100422943	0	0	0	0	0	0	6	14	1	2
100422944	0	0	0	0	0	0	0	0	0	0
100422945	0	1	0	0	1	3	0	1	0	2
100422946	0	0	0	0	0	0	0	0	0	0
100422947	1	1	2	1	0	1	4	4	0	0
100422948	0	0	0	0	0	0	0	0	0	0
100422949	0	0	0	2	7	5	1	1	0	0
100422950	0	0	0	0	0	0	0	0	0	0
100422951	1	3	0	0	0	0	1	1	0	0
100422952	0	0	0	1	0	0	0	0	0	0
100422953	0	0	0	2	0	1	0	0	1	0
100422954	0	0	0	0	0	0	0	0	0	0
100422955	0	0	0	0	0	0	0	0	0	0
100422956	0	0	0	0	0	0	0	0	0	0
100422957	0	0	0	0	0	0	0	0	0	0
100422959	0	0	0	0	0	0	0	0	0	0
100422960	1	2	1	0	0	2	0	0	2	2
100422961	0	0	4	1	0	0	0	0	0	0
100422962	0	0	0	0	0	0	0	0	0	0
100422963	0	0	0	0	0	0	0	0	0	0
100422964	0	0	0	0	0	0	0	0	0	0
100422965	5	5	1	0	1	4	3	3	1	3
100422966	0	0	0	0	0	0	0	0	0	0
100422967	2	0	2	3	1	1	1	0	1	6
100422968	0	0	0	0	0	0	0	0	0	0
100422969	1	0	2	0	0	0	1	0	2	0
100422970	0	0	0	0	0	0	0	0	0	0
100422971	0	2	0	0	0	1	1	0	0	0
100422973	0	0	0	0	0	0	0	0	0	0
100422974	0	0	0	0	0	0	0	0	0	0
100422975	0	0	0	0	0	0	0	0	0	0
100422976	0	0	0	0	0	0	0	0	0	0
100422977	0	0	0	0	0	0	0	0	0	0
100422978	0	0	0	0	0	0	1	1	0	0
100422979	0	0	0	0	0	0	1	0	0	0
100422980	0	0	0	0	0	0	0	0	0	0
100422981	1	0	1	2	0	1	0	0	0	0
100422982	0	0	0	0	0	0	0	0	0	0
100422983	0	0	0	0	0	0	0	0	0	0
100422984	0	0	0	0	0	0	0	0	0	0
100422985	0	0	0	0	0	0	0	0	0	0
100422986	0	0	0	0	0	0	0	0	0	0
100422987	2	0	0	0	0	1	0	0	0	0
100422988	0	0	0	0	0	0	0	0	0	0
100422989	1	0	0	0	0	0	1	0	0	0
100422990	1	0	0	0	1	0	1	2	0	2
100422991	0	0	0	0	0	0	0	0	0	0
100422992	0	0	0	0	0	0	0	0	0	0
100422993	0	0	0	0	0	0	0	0	0	0
100422994	0	0	0	0	0	0	0	0	0	0
100422995	0	0	0	2	0	0	3	2	3	2
100422996	0	0	0	0	0	0	0	0	0	0
100422997	0	0	0	0	15	7	2	1	1	0
100422998	0	0	0	0	1	0	0	0	0	0
100422999	0	0	0	0	0	0	0	0	0	0
100423000	0	0	0	0	0	0	3	1	0	0
100423001	1	0	0	1	0	0	0	0	0	0
100423002	0	0	0	0	0	0	0	0	0	0
100423003	0	0	0	0	0	0	0	0	0	0
100423005	0	0	0	0	0	0	0	0	0	0
100423006	2	1	0	3	0	0	3	1	1	0
100423008	0	1	0	0	0	3	0	0	0	0
100423009	0	0	0	0	0	0	0	0	0	0
100423010	0	0	0	0	0	0	0	0	0	0
100423011	2	0	0	0	3	5	2	1	0	1
100423012	2	1	0	0	1	0	1	0	0	0
100423013	0	0	0	0	0	0	0	0	0	0
100423014	0	0	0	0	0	0	0	0	0	0
100423015	0	0	0	0	0	0	0	0	0	0
100423016	0	0	0	0	0	0	0	0	0	0
100423017	2	0	0	0	0	1	0	1	0	0
100423018	0	0	0	0	0	0	0	0	0	0
100423019	0	0	0	0	0	0	0	0	0	0
100423020	12	6	2	4	11	11	8	5	8	7
100423021	0	0	0	0	0	0	0	0	0	0
100423023	0	0	0	0	0	0	0	0	0	0
100423024	2	2	1	2	0	0	0	0	1	2
100423025	1	2	0	1	0	1	0	1	0	1
100423026	0	0	0	0	0	0	0	0	0	0
100423027	0	0	0	0	0	0	0	0	0	0
100423028	0	1	0	0	0	2	0	0	0	0
100423029	0	0	0	0	0	1	0	0	0	0
100423030	0	0	1	0	2	0	2	0	0	0
100423031	0	0	0	0	0	0	0	0	0	1
100423032	0	0	0	0	1	0	1	0	0	0
100423033	0	0	0	0	0	0	0	0	0	0
100423034	0	0	0	0	0	0	0	0	0	0
100423035	0	0	0	0	0	0	0	0	0	0
100423036	1	2	0	0	0	0	3	0	0	2
100423037	4	1	3	4	7	4	0	1	5	4
100423039	0	0	1	0	1	0	0	0	0	0
100423040	0	0	0	0	0	0	0	0	0	0
100423041	1	1	0	0	0	0	2	1	0	1
100423042	0	0	0	0	0	0	0	0	0	0
100423043	0	0	0	0	0	0	0	0	0	0
100423062	0	0	0	0	0	0	0	0	0	0
100431172	0	0	0	0	0	0	0	0	0	0
100462977	179413	168025	158560	214173	98979	87399	172625	182925	174422	183849
100462981	403702	351820	380646	569776	216308	199766	358265	401557	413527	389985
100462983	422	334	360	474	224	152	324	422	464	396
100463285	20	24	15	33	12	15	17	14	27	19
100463289	18	19	17	37	2	6	12	21	26	11
100463482	91884	76335	66606	89998	36217	32482	82452	85829	82197	88549
100463486	686993	605110	679805	989637	360334	324800	675368	717998	818141	721681
100463487	32968	26298	24261	33998	15870	15418	30925	33203	33825	34479
100463488	9065	7899	7113	9882	4829	4646	8387	7836	9117	8808
100498859	1	1	7	9	0	1	0	1	1	0
100499177	715	558	474	729	427	391	371	400	811	851
100499183	0	0	2	6	0	0	0	0	0	0
100499194	0	1	0	0	0	0	1	0	3	7
100499227	47	44	3	8	11	3	11	14	39	44
100499405	4	5	3	1	2	5	12	13	1	16
100499441	1	4	2	7	0	0	2	4	0	0
100499466	503	453	766	1247	531	636	1375	1242	1066	1051
100499467	352	332	221	366	73	62	395	398	310	433
100499483	0	0	0	1	0	0	1	0	0	0
100499484	21	14	18	20	23	28	11	14	19	15
100499489	35	21	21	34	93	127	3	4	69	42
100505470	0	0	0	0	0	0	0	0	0	0
100505473	0	0	0	0	0	0	0	0	0	0
100505474	0	0	0	0	0	0	0	0	0	0
100505475	3	0	0	4	0	0	2	0	0	0
100505476	1	0	0	0	0	0	1	0	0	0
100505477	1	4	0	0	0	0	1	1	2	2
100505478	0	2	0	0	0	0	0	0	5	5
100505479	0	22	1	4	8	0	165	491	4	145
100505480	1	1	1	0	0	0	3	6	0	0
100505481	6	7	3	6	7	12	8	6	6	6
100505483	2	1	1	0	7	3	1	0	5	4
100505484	1	0	0	0	0	1	1	5	2	1
100505485	1	0	3	2	0	1	0	1	0	2
100505487	1259	803	2582	4119	1093	1311	2366	2261	1433	1320
100505488	0	0	0	0	2	1	0	0	0	1
100505490	43	17	7	19	67	53	32	23	35	30
100505491	0	0	4	2	1	0	1	0	0	0
100505492	1	3	1	3	6	4	21	24	4	16
100505493	102	38	46	98	57	62	124	126	66	45
100505494	196	139	260	393	91	78	217	204	300	260
100505495	0	0	0	0	0	0	0	2	1	0
100505497	0	0	2	1	2	0	3	8	1	5
100505498	0	0	0	1	0	2	6	13	0	0
100505499	1	1	0	0	0	2	1	3	4	1
100505500	1	0	0	0	0	0	0	0	0	0
100505501	32	45	20	18	0	0	2	2	0	1
100505502	0	0	0	0	0	0	1	0	0	0
100505503	583	573	758	899	1784	1681	1463	1420	1612	1630
100505504	0	0	0	0	9	13	0	1	0	0
100505505	0	0	0	0	0	0	0	1	0	1
100505506	86	64	82	66	153	123	64	65	87	71
100505507	0	0	0	1	0	0	1	1	0	2
100505508	0	0	0	0	3	1	0	0	4	3
100505509	0	0	0	0	0	0	0	0	0	0
100505510	3	0	0	0	4	4	0	0	0	0
100505512	0	0	0	0	0	0	0	0	1	0
100505514	0	0	0	0	1	1	0	0	0	0
100505515	0	0	0	0	0	0	0	0	0	0
100505516	23	20	20	44	42	42	30	34	28	23
100505517	0	0	0	0	0	0	1	0	0	0
100505518	0	1	0	0	0	0	0	0	0	1
100505519	22	17	29	26	55	68	11	10	23	17
100505521	0	0	0	0	0	1	0	0	0	0
100505522	21	14	6	15	29	21	48	36	26	25
100505523	10	12	6	12	14	12	22	10	21	24
100505524	0	0	1	1	0	0	0	0	0	0
100505525	0	0	0	0	0	0	0	0	0	0
100505526	0	0	0	0	0	0	0	0	0	0
100505527	0	0	0	0	0	0	0	0	0	0
100505528	2	1	3	7	3	6	2	0	1	2
100505529	0	0	1	0	1	0	0	0	0	1
100505530	0	0	0	0	0	0	0	0	0	0
100505531	6	2	7	9	2	4	3	4	1	3
100505532	8	7	7	5	1	0	0	0	0	2
100505533	2	1	1	1	1	6	3	1	2	0
100505534	3	5	1	0	32	25	0	1	4	3
100505535	0	0	0	0	0	0	0	0	0	0
100505536	0	0	0	0	0	1	0	0	2	0
100505537	46	44	60	78	29	32	76	83	62	51
100505538	47	50	21	20	7	5	9	4	19	16
100505539	42	35	12	23	28	26	19	15	25	13
100505540	0	0	0	0	0	0	0	0	0	0
100505543	0	0	0	0	0	0	0	0	0	0
100505544	0	0	0	0	0	0	0	0	0	0
100505545	0	0	0	0	0	0	0	0	0	0
100505546	0	0	0	0	0	0	0	0	0	0
100505547	0	0	0	0	0	0	0	0	1	0
100505548	0	0	0	0	1	0	1	0	0	0
100505549	35	40	9	19	5	3	28	55	53	47
100505550	0	0	0	0	0	0	0	0	5	2
100505551	12	14	7	11	5	5	2	2	15	15
100505552	0	0	0	0	0	0	0	0	0	0
100505553	1996	1603	751	1110	1285	1493	1073	1112	630	658
100505554	9	17	14	11	38	47	20	17	65	65
100505555	0	0	2	2	0	0	0	0	7	8
100505556	0	0	0	0	0	0	0	0	0	0
100505559	0	0	0	0	0	0	0	0	0	0
100505560	135	110	63	91	172	166	106	104	79	86
100505561	0	0	0	0	0	0	0	0	0	0
100505562	93	84	40	33	13	14	74	92	28	45
100505563	0	0	0	0	0	0	0	0	0	0
100505564	1	1	4	8	1	0	2	0	1	3
100505565	0	0	0	0	0	0	0	0	0	0
100505566	4	9	3	6	1	1	0	0	1	0
100505567	0	0	0	0	0	0	0	0	0	0
100505568	0	2	0	0	0	0	0	1	0	0
100505569	2	4	2	1	5	1	0	1	1	0
100505570	0	0	0	0	0	0	0	0	0	0
100505572	0	0	0	0	0	0	0	0	0	0
100505573	112	105	50	66	54	72	43	25	172	171
100505574	0	0	0	0	0	0	0	0	0	0
100505576	11	8	16	17	7	4	15	12	11	3
100505577	4	9	0	5	27	17	17	20	6	23
100505578	37	25	35	47	36	49	34	40	54	35
100505579	1	2	0	1	0	0	3	3	0	0
100505580	0	0	0	0	0	0	0	0	0	0
100505581	0	0	0	0	0	0	1	0	0	0
100505582	514	384	385	498	109	110	185	155	467	499
100505583	0	0	0	0	0	0	0	0	0	0
100505584	24	18	33	29	86	116	8	12	421	219
100505585	0	0	1	2	0	0	2	3	1	0
100505586	0	0	0	0	0	0	0	0	0	0
100505587	23	21	33	52	22	24	39	44	60	52
100505588	0	0	0	1	0	1	2	0	0	1
100505589	0	0	0	0	0	0	0	0	1	0
100505591	0	0	0	0	0	0	0	0	0	0
100505592	0	1	2	8	1	3	15	25	3	4
100505593	0	0	0	0	0	0	0	0	0	0
100505594	0	0	0	0	0	0	0	0	1	3
100505595	0	0	0	0	0	0	0	0	0	1
100505596	0	0	0	0	0	0	0	0	0	0
100505597	0	0	0	0	23	13	1	0	0	0
100505598	0	0	0	0	0	0	0	0	0	0
100505599	17	13	8	5	24	19	20	29	23	15
100505600	0	0	0	0	0	0	0	0	0	0
100505601	1	2	1	2	2	2	2	1	1	2
100505603	0	0	0	0	0	0	0	0	0	0
100505604	0	11	1	0	1	0	129	148	0	36
100505605	70	35	11	10	58	59	45	46	54	39
100505606	0	2	2	2	3	3	0	1	4	2
100505607	5	1	0	0	3	2	0	0	1	1
100505608	0	0	0	0	0	0	0	0	0	0
100505609	0	0	1	0	0	0	0	0	0	0
100505610	0	1	0	0	0	0	0	1	2	0
100505611	0	0	0	2	0	1	2	0	1	1
100505612	0	0	0	1	4	9	0	0	0	0
100505613	0	0	0	0	0	0	0	0	0	0
100505614	0	0	0	0	0	0	11	12	0	0
100505616	46	26	25	27	90	91	148	148	79	74
100505617	0	0	0	0	0	0	0	0	0	0
100505618	0	0	1	1	1	0	0	1	6	2
100505619	0	0	0	0	0	0	0	0	0	0
100505620	15	12	15	10	11	15	13	10	10	3
100505621	7	6	3	4	1	0	1	3	1	2
100505622	0	0	8	6	0	0	0	0	0	0
100505623	1	0	1	2	5	6	6	2	3	5
100505624	0	0	0	0	0	0	0	0	0	1
100505625	0	1	0	4	0	1	0	1	6	1
100505626	0	0	0	0	0	0	0	0	0	0
100505627	0	0	0	0	0	0	2	1	0	0
100505630	8	11	3	9	6	9	6	5	7	7
